btc_price
378.03
389.9
385.82
393.06
394.99
391.91
392.66
393.65
401.48
398.3
391.71
391.71
392.87
389.87
393.79
389.53
390.74
391.63
391
391
392.83
392.83
394.74
394.67
396.24
394.44
388
390.25
392.85
392.89
392.18
387.46
389.54
391.56
390.23
389.34
389.5
395.15
393.83
399.14
395.89
395.75
396
396.84
397.54
399.77
397.69
392.92
396.45
398
397.9
396.45
395
395
395
395
394.54
392.62
392.62
396.45
396.45
396.45
396.45
396.45
395.3
399.32
397
396.99
396.99
396.99
396.99
398.74
399.06
396.69
420
416.77
414.01
419.47
422.2
416.52
422.36
421.98
420
421.92
417.46
420.71
422.78
420.21
420.83
420.74
414.99
410
414.99
412.68
414.9
414.1
418.72
419.5
420
417
419.38
417
415
417.22
415
414.06
413.79
415
417
417
415.57
415.5
420.1
419.87
415.51
416.78
417.47
417.8
418
416.97
418.49
418
418.14
418.15
419.99
419.99
420.79
421
422
422
422
434
435
438
436.38
436.71
433.62
433.33
434
436.51
439
442.01
448.79
454.97
447.56
449.5
454.99
452.24
453.98
467.39
467.3
430
410
417.77
426.27
423.92
424.74
434.12
432.57
429.12
420
425.56
427.43
430
430.26
424.28
428.81
423.33
426.11
430
435
436.69
435.45
437
435.55
428.03
428.03
431.53
431.53
436
437.9
431.96
431.96
431.96
435
439.94
439.89
438.81
438.81
438.81
439.56
438.02
433.83
436.25
434.34
429.86
436.67
436.67
436.67
438.86
437.01
439.03
441
440.62
443.02
445
444.84
442.01
449.99
446.9
446.9
450
448
446.4
445.36
445.01
442.79
445.5
447.61
449
450
454.99
452.52
452.67
454.75
458.34
456.72
456.71
453.87
452.92
454.59
454.89
459.4
456.63
462
461.37
461.65
461.05
462
462
464.63
464.3
465.99
463.91
463.77
466.09
445.18
451.66
454
452.83
455.38
457
463.93
459.51
461.46
460.76
455.14
455.23
457.48
457.27
454.46
455.99
455.78
457.79
459.5
455
456
457.86
450.25
452.4
451.2
452.32
458.13
456.07
457.36
457.36
457.36
457.36
457.36
457.94
458
458
459.04
456.88
455.6
455.11
455
455
455
458
457.15
457
457
457
458.75
458.75
463.35
465.3
465.21
463.72
463.72
460.16
460.81
460.81
462.95
461.51
461
461
460.01
460.75
460.02
464.26
464
463.02
464
464.5
464.5
464.5
464.5
464.5
464.03
464.03
461.5
463.5
464
464
464
464
463.5
463.5
463.5
455
461.53
462.81
460.41
460.4
460.35
461.8
461.8
462.01
462
460.5
458.83
460.1
461.66
461.66
461.66
461.66
461.66
461.66
460.1
460.1
460.1
456.67
455.74
450.92
435.5
441.87
446.18
444.79
441.1
441.74
443.6
428.95
429.01
433
436
449.99
438.35
437.78
437
439
435.86
439
447.79
439.71
443.71
441.46
436.97
439
439.73
436.87
438.61
438.95
437.04
436.63
438.87
438.99
439.99
438.63
438.63
438.63
438.62
438.62
440.96
440.99
441.73
440.65
439.8
439.8
437.02
436.79
435.6
438.22
436.6
436.09
436.09
436.29
437.99
434.79
437.35
437
435.75
435.98
435.98
437.06
437.38
437.39
437.68
437.68
437.68
439.98
439.99
439.45
439.99
439.8
439.26
439.72
441.92
443.78
443.15
443.99
444.18
443
444.54
444.54
444.99
450.27
454.75
448.24
454.26
455
455
455
455
455
457.22
453.41
451.49
454.56
454.99
455
456.28
455.38
456.61
455.78
455.83
455.38
455.46
459
461.86
457.36
457.75
457.75
460.91
458.3
458.3
454.13
454.13
454.95
454.95
454.02
453.99
454
454
454
454.93
457.71
457.71
457.7
457.7
458.59
458.59
458.59
457.55
451.39
445.1
442.09
437.93
439.65
439.65
435
434
418
425.27
428
421.97
425.1
431.5
412.55
422.81
420.49
428.78
428.78
416.96
417
418.3
407.77
412.25
412.25
412.25
416.26
414.3
411.62
418.83
417.58
417.58
421.5
421.33
421.11
416.38
415.08
420
416.63
416.63
419.22
419.22
420.88
422.06
422.06
421.51
426
425.78
429.31
428.69
425.01
425.01
427.83
427.83
426.51
425
422.94
422.94
424.91
424.2
423.35
423.41
423.16
422.43
422.43
421.07
418.79
421.47
420.8
421.79
421.79
424.87
424.14
421.86
421.86
421.86
421.79
421.89
421.79
421.79
421.79
421.79
421.79
422.98
422.98
429.46
430.61
433.37
432.75
431
429.05
431
431
432.9
434.21
433.01
431.6
431.6
431.64
431.64
430.84
431.59
431.56
432.31
432.31
432.31
430.85
422.1
422.1
425.82
427
428.76
429.99
428.4
428.4
428.4
428.24
429.98
427.57
429.99
429.06
429.06
429.06
422.01
422.01
422.01
422.01
422.01
422.01
422.01
422.01
422.01
429.94
426.5
431.99
432.21
432.21
432.21
434.09
433.79
432.5
429.95
429.95
432.68
432.68
432.68
436.53
436.53
434.98
436.23
436.59
436.59
433.26
433.26
433.26
430.51
434.28
434.28
433.66
433.25
435.73
435.55
435.55
436.61
434.55
434.55
434.55
433.94
434.94
432.7
434.48
434.48
433.93
433.93
433.19
437
436.72
436.72
436.72
436.72
436.72
436.72
436.5
439.53
439.53
437.4
437.4
437.4
435.75
435.75
437.99
437.99
431.08
427.33
427.63
427.63
428.54
428.69
429.42
429.23
429.23
429.23
429.23
425.85
425.85
425.85
409.12
422
423
409.11
409.11
424.26
424.26
424.26
424.26
426
426
426
426
426
428.89
428.85
429.98
429.98
429.98
429.98
429.98
427.76
430.9
432.92
432.69
432.67
432.55
433.8
436.01
436.19
435.01
434.37
435.63
435.63
434.28
432.57
432.57
433.75
433.75
433.75
433.32
432.75
432.48
432.48
433.5
431.55
433.02
433.39
432.4
432.47
433.1
433.18
433.69
433.19
432.98
433.99
433.14
433.91
431.35
427.88
428.2
430.91
431.35
431.35
431.35
431.35
430.35
430.35
430.35
432.12
431.3
431.7
432.11
431.97
430.9
431.44
431.49
431.25
431.25
430.89
431.49
430.92
437.99
441
439.31
447.75
451.25
453.35
448.95
448.82
450.68
449.28
456.19
454.08
452.24
454.06
453.8
454.68
455.99
456
456
456
457
460
460.99
457.9
458.35
458.3
455.98
455.69
456.52
455.63
457.08
457.08
457.08
457.08
457.08
456.26
457
455.14
454.55
450.4
450.4
452.05
453.7
454.3
454.44
453.13
454.4
456.45
452.31
452.14
449.56
448.72
448.5
450.99
451
450.27
448.23
448.23
448.23
450.48
447.82
449.53
451.27
450.18
450.96
452.7
450.94
450.05
451.94
450.11
445
445
443.81
446.84
443.4
443.4
443.4
443.4
443.02
442
442.39
442
440.01
440.01
441.63
441.73
441.73
441.73
447.43
447.4
444.6
444.6
444.6
444.6
450.37
450.37
449.65
449.65
449.73
449.65
446.75
446.75
445.2
446
446
446
446.93
447.58
446.08
446.74
447.27
448.31
448.29
447.25
448.7
448.75
448.72
449
447
447
447
447.02
447
447.2
447.2
447.39
447.02
447.24
445.2
447.39
447.39
447
446.03
445.88
446.46
446
445.99
445.99
446
444.5
445.4
432
420
432.08
429.56
431.65
429.46
429.46
427.51
427.51
429.61
429.36
428.53
428.53
427.33
427.58
429.37
429.97
429.58
429.14
427.52
427.68
426.83
427.89
433.25
432.29
431.06
429.75
432.67
432.23
431.24
431.66
431.05
431.05
431.05
431.05
428.47
426.75
431.4
431.4
431.76
431.5
431.1
432.54
432.37
432.82
432.83
432.9
429.83
431.31
429.83
420
422.09
420.35
411.14
415.89
414.1
408.07
407.07
407.07
408.54
402.38
406.01
391.71
391.01
394.13
395.78
389.62
392.64
391.51
392.14
388.58
358.74
360.96
365.58
368.38
371.86
370.87
371.25
372.21
365
361.59
355.56
359.33
371.06
370.44
370.13
368.63
370.94
367.83
368.74
368.47
372.73
379.99
383.95
379.76
381.76
387.43
389.84
387.22
386.55
384.23
385
382.57
382.57
381.65
381.65
381.66
381.66
380.19
380.19
380.19
383.25
386.46
382.64
384.01
385.32
385.25
384.61
383.9
383.9
380.01
380.01
380.01
380.01
380.6
377.77
375.94
374.84
374.83
374.83
374.83
374.83
381.75
380.89
385.64
386.18
386.15
385.41
384.95
386.09
384.16
383.93
382.04
382.04
384.28
383
382.21
382.43
382.43
382.22
383
383
383
383
383
383
383
383
383
384.54
382.01
380.21
379.9
378.82
377.58
379.17
380.26
381.42
379.5
376.91
378.93
377.88
380.12
379.93
379.93
383.48
383.48
378.12
378.12
378.12
378.12
392.07
403.26
406.02
412.2
411.93
406.95
408.2
411.68
409.25
407.57
415
425.38
420.8
420.54
420
418.17
416.13
416.13
416.18
413.73
413.73
419.82
418.56
415.49
414.83
414.03
416.41
415.59
405.05
408.72
406.76
407.52
406.34
407.42
413.18
410.18
407.7
405.79
407.35
402.06
392.82
396.91
396.91
394.5
397.08
397.25
398.01
390.33
392.77
394.81
394.13
395.6
383.89
383.29
383.95
382.9
379.33
380.6
381.8
410
410
385
385
404.99
404.99
394
390.31
386.59
386.59
404.98
404.98
404.98
381.52
384.56
384
386.4
391.27
388.92
389.54
390.18
390.98
390.99
390.03
384.87
385.5
387.81
389.5
389.49
388.98
388.98
389.66
389.66
387.78
402.63
398.46
400.76
399.41
398.49
401.62
401.24
401.35
401.11
402.39
402.96
402.98
401.9
401.55
402.64
397.59
396.48
397.94
397.58
398.77
397.79
397.17
398.16
399.38
399.15
400
396.53
396.53
398.71
398.94
397.58
390.04
390.03
390.22
389.94
391.22
391.37
393.19
391.06
392.99
393.45
392.66
392.41
390.25
391.82
391.82
392.28
392.28
395
396.75
395.43
395.62
395.59
393.4
392
393.5
393.99
393.15
393.7
393.61
393.45
394.99
393.05
392.41
392.63
393.36
392.7
392.71
394.99
396.27
395.98
393.04
394.67
396.99
394.7
393.89
393.89
394.94
393.58
395.04
394.99
394
394.18
395.15
395.15
395.99
395.5
395.07
394.06
384.01
381.19
380.51
381.64
380.77
380.61
383.16
383.07
382.97
382.88
382.88
382.68
384.48
383.88
383
382.79
382.1
382.92
383.07
383.06
381.25
379.67
367.55
368.85
369.14
369.7
369.7
370.23
372.9
372.9
372.9
376.33
382.28
382.28
382.9
380.97
379.41
379.55
379.09
378.34
378.37
376.7
376.07
375.94
379.96
379.12
379.48
379.55
379.68
378.63
377.26
378.6
378.6
379.94
379.46
379.46
377.1
377.1
377.65
377.41
378.62
379.31
378.43
374.53
377.29
377.07
376.82
378.12
378.33
378.33
378.33
378.33
379.92
379.56
379.99
379.99
379.99
379.99
380
379.57
379.23
379.56
379.56
378.19
376.38
378.99
378.99
378.99
378.99
378.99
378.99
378.99
378.14
367.01
370.82
368.29
371.64
374.22
375
375.92
375.43
375.47
374.73
373.53
378.08
378.08
378.08
376.99
375.42
374.24
375.11
373.86
372.87
371.97
370.18
369.79
371.43
372.08
373.64
373.9
373.58
373.58
373.58
373.79
373.92
373.79
373.95
373.78
372.93
372.93
373.38
373.99
373.45
375.05
373.89
373.76
372.81
373.39
373.16
373.38
373.2
373.15
372.6
372.99
372.92
372.5
372.61
372.61
371.51
372.99
372.99
373.04
373.04
370.68
371.65
371.48
370.95
370.68
371.2
369.75
370.03
370.89
370.44
369.7
368.8
369.69
369.7
371.44
371.33
371.52
371.52
372.19
372.32
372.32
372.72
372.72
372.02
372.36
373
373.62
383.2
384.29
385.65
385.66
384.09
384.97
389.46
386.79
388.5
387.25
387.87
387.1
387.1
386.21
386.39
387.94
385.95
385.95
387
387
386.82
388.99
389.42
388.82
387.5
388.45
387.13
387.02
387.01
386.41
387.21
386.15
386.28
385.67
379.87
380.29
379.47
379.68
376.28
373.98
372.74
374.37
374.46
374.38
375.14
375.14
375.52
375.52
375.79
375.77
375.77
373.01
373.07
373.98
374.8
374.15
376.08
376.08
376.05
374.77
374.77
374.77
375.75
375.98
375.98
375.99
374
374
375.73
375.99
376.99
376.99
378.04
376.98
376.75
375.82
375.02
375.47
373.39
375.16
375.13
376.03
375.61
377.12
376.62
376.57
376.1
376.1
376.1
376.1
377.86
377.86
377.49
377.49
377.49
377.48
375.37
375.64
375.15
375.57
375.71
373.07
371.95
373.22
371.94
371.65
371.81
372.93
372.98
372.98
372.98
372.67
372.01
371.83
371.97
372.72
374.16
373.74
374.87
376.39
375.86
374.67
374.24
373.99
374
373.68
373.78
373.52
373.53
373.06
373.34
374
374
374
374.63
374.67
375.99
377.24
378.91
378
377.58
377.69
377.27
382.34
382.94
379.91
380.44
377.45
379.1
379.06
379.59
379.91
379.94
380.5
379.87
380.57
380.42
380.42
380.25
380.25
378.62
378.5
378.25
378
377.99
378
378
378.62
378.29
377.06
377.16
376.67
375.27
374.65
374.27
375.09
375.59
376.03
376.99
376.98
376.99
376.99
376.98
376.99
376.99
379.9
380.57
380.57
380.57
380.57
384.08
382.83
381.36
381.25
381.77
381.77
381.43
381.3
381.96
382.53
384
384.4
384.99
384.99
384.98
384.99
385
385
385
385
385
385
385
385
385
385
385
385
385
385
385
385
386.52
386.52
386.51
386.52
395.89
395.89
398.31
398.71
398.46
396.9
397.55
398.98
402.15
401.37
401.37
403
400.77
396.34
401.99
401.99
401.45
401.45
401.26
401.01
399.23
399.23
405.02
406.02
405.25
405.14
404.98
405.22
406.78
405.99
405.99
406.87
404.34
404.34
400.2
401.43
401.43
401.43
404.22
401.06
400.56
401.35
401.87
400.63
396.71
397.67
398.27
399.2
400.65
400.69
400.68
400.73
400.74
398.23
398.23
400.59
400.59
400.59
401.01
401.01
401.01
403.64
404.99
406.99
407.45
408.31
407.77
407.89
406.98
406.21
407.6
406.72
406.72
407.22
407.05
407.05
407.57
407.57
410
412.71
416.12
416.42
415.29
414.9
414.79
418.51
419.53
418.59
418.87
418.16
419.98
419.11
419.96
418.96
419.52
416.66
416.33
417.92
419.96
419.96
419.96
418.31
419.97
419.5
419.5
419.98
419.98
419.35
422.63
415.79
418.81
416.92
416.92
418.27
418.27
418.97
420.5
421
422.05
422.21
421.41
421.41
421.04
421.04
421.04
421.04
418.04
416.36
419.12
418.97
418.97
420.01
421.03
421.39
421.45
420.99
419.96
419.06
418.54
418.52
418.93
419.25
419.26
419.58
420.89
421.57
420.95
420.9
421.57
422.25
422.09
425.31
425.32
427.72
430
430.86
432.55
432.31
429.88
429.84
434
438.09
442
440.38
440.57
438.77
440.04
438.65
437.02
437.62
439.27
439.99
439.11
439.25
439.59
443
446.72
446.37
447.99
447.99
429.01
431.15
426.5
428.64
434.74
433.79
433.27
433.17
439.28
439.28
439.28
440
436.83
435.01
433.21
436.21
437.1
436.82
433.44
435.48
437.62
436.72
435.65
435.88
437.31
440.04
439.47
438.75
439.5
438.99
439
439
439.26
436.73
436.45
436.4
437.63
438.23
438.04
438.04
435.71
435.71
431.5
432.5
416.06
420.84
421.58
422.14
420.64
421.65
421.88
421.88
418.4
414.67
415.67
415.41
417.95
418.95
418.77
418.77
421.95
422.53
419.75
418.86
418.86
413
412.8
414.61
414.6
415
415
415
417.79
420.35
421.99
421.98
421.85
422.85
422.5
422.99
422.71
422.99
422.82
422.99
424.99
423.39
424.53
420.5
420.01
417.53
418.19
421.42
421.75
420.83
421.79
420.53
421.72
420.36
421.66
422.03
421.37
421.36
421.2
422.77
422.15
422.94
423.18
423.59
421.25
420.16
420.16
420.01
420.01
422.37
423.53
423.99
423.98
424.4
424.41
424.99
424.5
425
423.99
423.99
422.47
423.67
423.47
423.47
423.46
426.57
427.13
429.98
432.34
431.61
433.6
433.2
433.2
433.19
432.83
432.82
433
429.87
429.83
429.83
429.83
431.44
431.16
430.36
430.72
430.84
432.38
430.43
430.5
430.46
431.45
431.47
423.76
421.17
422.29
423.04
422.92
422.92
422.92
423.73
424.22
424.22
424
424
424.41
425.46
433.36
433.31
433.31
433.33
433.29
433.3
433.34
433.34
431.59
431.46
431.04
431.99
433.36
434
435.98
437.58
437.04
436.82
436.82
436.46
439.99
434.76
434.43
436.22
438.19
436.15
437.09
437.19
436.54
436.35
436.35
435.66
437.5
438.04
438.97
437.39
437.39
434.86
434.29
434.23
434.23
428.27
429.8
432.64
434.06
433.98
433.98
433.59
433.46
431.6
431.31
430.89
431.58
431.51
430.27
431.88
431.45
433.23
432.4
431.74
432.49
432.49
432.48
431.85
430.96
431.31
431.3
430.96
430.45
430.07
427.04
427.14
428.43
428.79
428.82
428.25
428.34
428.35
428.8
428.39
422.79
421.09
418.6
419.65
421.36
418.65
417.83
414.06
415.75
418.81
419.17
419.68
420.11
418.8
419.88
420.27
419.25
419.13
417.95
418.94
418.41
416.53
416.38
419.18
419.18
419.21
419.31
420.3
420.27
419.65
419.63
417.87
418.98
419.81
418.77
416.26
415.15
415.15
416.95
417.75
416.17
417.41
416.73
416.23
415.09
414.4
412.78
410.86
408.4
408
404.27
403.12
404.04
405.1
405.43
405.26
402.95
403.46
401.96
401.46
401.47
401.51
399.77
399.9
390.1
374
379.99
395.51
395.43
394.24
395.64
395.64
397.71
393.93
389.84
388.69
386.61
378.71
387.21
389.56
389.56
389.56
392.52
392.52
392.52
392.52
392.52
392.52
392.52
403.17
401.51
403.39
403.15
403.96
403.56
403.45
403.45
401.5
399.27
399.26
400.05
401.41
402.05
402.04
402.04
403.21
403.2
403.2
403.2
405.26
407.85
407.86
406.51
406.53
407.91
408.84
409.69
410.41
410.53
410.78
412.03
412.04
411.14
411.19
412.47
413.48
413.48
413.34
413.16
411.99
411.63
409.19
409.95
410.03
410.41
408
409.01
409.74
410.88
411.28
411.07
411.08
411.08
411.13
412.09
412.09
409.7
409.52
409.43
410.3
410.29
408.88
408.93
408.77
408.62
409.07
410.38
410.38
410.38
410.82
410.66
412.08
412.5
412.77
412.59
410
410
409.62
410.52
411
411.01
411.01
411.01
411.01
410.47
410.21
410.07
410.07
410.07
410.45
410.45
410.37
411.18
411.43
413.87
413.81
413.81
413.81
413.89
413.89
413.9
414.68
414.68
414.71
414.71
415.04
415.03
414.95
414.95
419
418.99
418.88
418.88
419.94
420.34
419.51
419.28
419.28
419.19
419.33
419.85
419.95
419.95
419.97
419.15
418.86
418.93
418.94
419.06
420.17
419.11
417.61
415.43
414.46
414.46
414.46
413.66
412.26
412.54
412.54
412.54
412.54
411.14
409.26
408.87
412.51
407.2
409.71
409.71
409.91
409.53
409.58
409.58
